,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
70656,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Ganjapur B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.1476,19.79908
70657,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kanergaon B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.0643246,19.9238248
70658,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Khandala B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.149992,19.716708
70659,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Mohgaon Devi B.O,441905,BO,Delivery,BHANDARA,MAHARASHTRA,21.273724,79.674417
70660,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Neri B.O,441905,BO,Delivery,BHANDARA,MAHARASHTRA,21.24223,79.599672
70661,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Barwa B.O,441805,BO,Delivery,BHANDARA,MAHARASHTRA,20.8585221,79.861795
70662,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Chikhla Basti B.O,441907,BO,Delivery,BHANDARA,MAHARASHTRA,20.88552,79.936059
70663,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Lobhi B.O,441907,BO,Delivery,BHANDARA,MAHARASHTRA,21.581873,79.709137
70664,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Moharna B.O,441803,BO,Delivery,BHANDARA,MAHARASHTRA,20.704568,79.815667
70665,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Pimpalgaon Kohli B.O,441803,BO,Delivery,BHANDARA,MAHARASHTRA,20.757239,79.884283
70666,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kesalwada B.O,441804,BO,Delivery,BHANDARA,MAHARASHTRA,21.188528,79.636175
70667,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Pimpalgaon Sadak B.O,441804,BO,Delivery,BHANDARA,MAHARASHTRA,21.058992,79.880083
70668,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kardha B.O,441924,BO,Delivery,BHANDARA,MAHARASHTRA,21.142259,79.674066
70669,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kanhalgaon B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,20.689954,79.669857
70670,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Khapri B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,20.689954,79.636837
70671,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kodurli B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,20.780116,79.663542
70672,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Hardoli B.O,441909,BO,Delivery,BHANDARA,MAHARASHTRA,21.351381,79.672527
70673,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Mandesar B.O,441909,BO,Delivery,BHANDARA,MAHARASHTRA,21.287625,79.619329
70674,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Minshi B.O,441924,BO,Delivery,BHANDARA,MAHARASHTRA,20.999623,79.725966
70675,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Bhuyar B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,20.711966,79.577552
70676,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Itan B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,21.148339,79.093257
70677,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Sawarla B.O,441910,BO,Delivery,BHANDARA,MAHARASHTRA,20.79388,79.636837
70679,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Rama B.O,441108,BO,Delivery,NAGPUR,MAHARASHTRA,21.152334,79.094262
70680,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Rui B.O,441108,BO,Delivery,NAGPUR,MAHARASHTRA,21.020137,79.072626
70681,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kanholibara B.O,441110,BO,Delivery,NAGPUR,MAHARASHTRA,20.934524,78.847466
70682,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Mohgaon B.O,441110,BO,Delivery,NAGPUR,MAHARASHTRA,21.068282,78.886738
70683,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Shiwa Sawanga B.O,440023,BO,Delivery,NAGPUR,MAHARASHTRA,21.120166,78.744078
70692,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Bhormal B.O,422211,BO,Delivery,NASHIK,MAHARASHTRA,20.57316,73.58846
70693,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Borgaon B.O,422211,BO,Delivery,NASHIK,MAHARASHTRA,20.57316,73.58846
70694,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Salbhoye B.O,422211,BO,Delivery,NASHIK,MAHARASHTRA,20.57316,73.58846
70695,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Sarad B.O,422211,BO,Delivery,NASHIK,MAHARASHTRA,20.4593185,73.7500543
70696,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Shribhuvan B.O,422211,BO,Delivery,NASHIK,MAHARASHTRA,20.57316,73.58846
70697,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Alwand B.O,422212,BO,Delivery,NASHIK,MAHARASHTRA,19.919716,73.537199
70698,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ahiwantwadi B.O,422215,BO,Delivery,NASHIK,MAHARASHTRA,20.33555,73.6751
70699,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Bhatode B.O,422215,BO,Delivery,NASHIK,MAHARASHTRA,20.2041727,73.8271959
70700,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Chausale B.O,422215,BO,Delivery,NASHIK,MAHARASHTRA,20.3571655,73.8557153
70701,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Gangapur B.O,422222,BO,Delivery,NASHIK,MAHARASHTRA,19.96224,73.86842
70795,Maharashtra Circle,Pune Region,Pune Moffusil Division,Shindewadi B.O,412205,BO,Delivery,PUNE,MAHARASHTRA,18.1655427,73.9389113
70796,Maharashtra Circle,Pune Region,Pune Moffusil Division,Alandi Chorachi B.O,412201,BO,Delivery,PUNE,MAHARASHTRA,18.666715,73.899985
70797,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kadam Wak Wasti B.O,412201,BO,Delivery,PUNE,MAHARASHTRA,18.4495,74.05425
70798,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kunjirwadi B.O,412201,BO,Delivery,PUNE,MAHARASHTRA,18.485005,74.071136
70799,Maharashtra Circle,Pune Region,Pune Moffusil Division,Roti B.O,412219,BO,Delivery,PUNE,MAHARASHTRA,18.392808,74.48187
70800,Maharashtra Circle,Pune Region,Pune Moffusil Division,Malegaon IRR Colony B.O,413115,BO,Delivery,PUNE,MAHARASHTRA,17.93815,75.14465
70801,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimpalgaon Mahalunge B.O,410503,BO,Delivery,PUNE,MAHARASHTRA,18.995921,73.977126
70802,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kurkumbh B.O,413802,BO,Delivery,PUNE,MAHARASHTRA,18.395474,74.524479
70803,Maharashtra Circle,Pune Region,Pune Moffusil Division,Khamundi B.O,410504,BO,Delivery,PUNE,MAHARASHTRA,19.209288,73.872581
70804,Maharashtra Circle,Pune Region,Pune Moffusil Division,Ozar B.O,410504,BO,Delivery,PUNE,MAHARASHTRA,19.18825,73.900686
70805,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimparkhed B.O,410504,BO,Delivery,PUNE,MAHARASHTRA,18.994634,74.143081
70806,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimpri Pendhar B.O,410504,BO,Delivery,PUNE,MAHARASHTRA,19.211052,74.059387
70807,Maharashtra Circle,Pune Region,Pune Moffusil Division,Ranjani B.O,410504,BO,Delivery,PUNE,MAHARASHTRA,19.045696,74.050575
70808,Maharashtra Circle,Pune Region,Pune Moffusil Division,Ambavane B.O,412213,BO,Delivery,PUNE,MAHARASHTRA,18.26902,73.803675
70809,Maharashtra Circle,Pune Region,Pune Moffusil Division,Tambad B.O,412213,BO,Delivery,PUNE,MAHARASHTRA,18.236524,73.827203
70810,Maharashtra Circle,Pune Region,Pune Moffusil Division,Wangani B.O,412213,BO,Delivery,PUNE,MAHARASHTRA,18.2962759,73.637425
70811,Maharashtra Circle,Pune Region,Pune Moffusil Division,Winzer B.O,412213,BO,Delivery,PUNE,MAHARASHTRA,18.2962749,73.637426
70812,Maharashtra Circle,Pune Region,Pune Moffusil Division,Mandavgan Farata B.O,412211,BO,Delivery,PUNE,MAHARASHTRA,18.831816,74.816464
70813,Maharashtra Circle,Pune Region,Pune Moffusil Division,Ranjangaon Sandas B.O,412211,BO,Delivery,PUNE,MAHARASHTRA,18.572374,74.343351
70814,Maharashtra Circle,Pune Region,Pune Moffusil Division,Sadalgaon B.O,412211,BO,Delivery,PUNE,MAHARASHTRA,18.540936,74.458424
70815,Maharashtra Circle,Pune Region,Pune Moffusil Division,Tandali B.O,412211,BO,Delivery,PUNE,MAHARASHTRA,18.548916,74.571226
70816,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kalyan B.O,412205,BO,Delivery,PUNE,MAHARASHTRA,18.342464,73.7567893
70817,Maharashtra Circle,Pune Region,Pune Moffusil Division,Ketkavale B.O,412205,BO,Delivery,PUNE,MAHARASHTRA,18.26006,73.937819
70818,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kondhanpur B.O,412205,BO,Delivery,PUNE,MAHARASHTRA,18.348448,73.7944739
70819,Maharashtra Circle,Pune Region,Pune Moffusil Division,Taparewadi B.O,412205,BO,Delivery,PUNE,MAHARASHTRA,18.148935,74.031481
70820,Maharashtra Circle,Pune Region,Pune Moffusil Division,Perne B.O,412216,BO,Delivery,PUNE,MAHARASHTRA,18.607601,74.088758
70821,Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadhu BK B.O,412216,BO,Delivery,PUNE,MAHARASHTRA,18.679019,74.047638
70822,Maharashtra Circle,Pune Region,Pune Moffusil Division,Savindane B.O,410510,BO,Delivery,PUNE,MAHARASHTRA,18.902801,74.132805
70823,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kangaon B.O,412219,BO,Delivery,PUNE,MAHARASHTRA,18.5177552,74.4745365
70824,Maharashtra Circle,Pune Region,Pune Moffusil Division,Chincholi B.O,412218,BO,Delivery,PUNE,MAHARASHTRA,18.815115,74.153356
70825,Maharashtra Circle,Pune Region,Pune Moffusil Division,Kawtha B.O,412218,BO,Delivery,PUNE,MAHARASHTRA,18.891742,74.17574
70826,Maharashtra Circle,Pune Region,Pune Moffusil Division,Landewadi B.O,410503,BO,Delivery,PUNE,MAHARASHTRA,18.98775,73.9241
70827,Maharashtra Circle,Pune Region,Pune Moffusil Division,Manjari BK B.O,412307,BO,Delivery,PUNE,MAHARASHTRA,18.523429,73.985418
70828,Maharashtra Circle,Pune Region,Pune Moffusil Division,Nimgaon Bhogi B.O,412220,BO,Delivery,PUNE,MAHARASHTRA,18.57718,74.23445
70829,Maharashtra Circle,Pune Region,Pune Moffusil Division,Murti Modhave B.O,412304,BO,Delivery,PUNE,MAHARASHTRA,18.27325,74.3112
71129,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sawad B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.149995,19.716705
71130,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sawargaon B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.1476,19.79908
71131,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sirsam BK B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,77.1476,19.79908
71132,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Ukhali B.O,431509,BO,Delivery,HINGOLI,MAHARASHTRA,76.7534385,18.9694627
71133,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Undegaon B.O,431509,BO,Delivery,HINGOLI,MAHARASHTRA,76.8922649,19.5015609
71134,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Lakh B.O,431702,BO,Delivery,HINGOLI,MAHARASHTRA,77.1312546,19.6444671
71135,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Masod B.O,431702,BO,Delivery,HINGOLI,MAHARASHTRA,76.52683,19.46667
71140,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Javali B.O,413516,BO,Delivery,LATUR,MAHARASHTRA,18.0731447,76.5932355
71141,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Killari S F B.O,413516,BO,Delivery,LATUR,MAHARASHTRA,18.0731447,76.5932355
71142,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Lamjana B.O,413516,BO,Delivery,LATUR,MAHARASHTRA,18.0731447,76.5932355
71143,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Mogara B.O,413516,BO,Delivery,LATUR,MAHARASHTRA,18.0731447,76.5932355
71144,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nandurga B.O,413516,BO,Delivery,LATUR,MAHARASHTRA,18.0731447,76.5932355
71145,Maharashtra Circle,Pune Region,Shrirampur Division,Dhokari B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.562913,73.985108
71146,Maharashtra Circle,Pune Region,Shrirampur Division,Gardani B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.576432,74.014221
71147,Maharashtra Circle,Pune Region,Shrirampur Division,Kumbhephal B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.541233,74.048941
71148,Maharashtra Circle,Pune Region,Shrirampur Division,Padoshi B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.677199,73.847787
71149,Maharashtra Circle,Pune Region,Shrirampur Division,Tahakari B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.645342,73.933778
71150,Maharashtra Circle,Pune Region,Shrirampur Division,Thugaon BK B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.537572,74.039927
71151,Maharashtra Circle,Pune Region,Shrirampur Division,Tirdhe B.O,422601,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,20.281359,73.544689
71152,Maharashtra Circle,Pune Region,Shrirampur Division,Zarekathi B.O,413714,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.498299,74.444136
71153,Maharashtra Circle,Pune Region,Shrirampur Division,Panodi B.O,413738,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.479796,74.352882
71159,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Khandali B.O,413515,BO,Delivery,LATUR,MAHARASHTRA,18.700008,76.933292
71160,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sanghvi B.O,413515,BO,Delivery,LATUR,MAHARASHTRA,18.700008,76.933292
71161,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Hangarga B.O,413522,BO,Delivery,LATUR,MAHARASHTRA,18.115836,76.752844
71162,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kalmugali B.O,413522,BO,Delivery,LATUR,MAHARASHTRA,18.115836,76.752844
71163,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Belkund B.O,413520,BO,Delivery,LATUR,MAHARASHTRA,18.250006,76.499994
71164,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Jawalga Pomodevi B.O,413520,BO,Delivery,LATUR,MAHARASHTRA,18.250006,76.499994
71165,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Selu B.O,413520,BO,Delivery,LATUR,MAHARASHTRA,18.250006,76.499994
71166,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Tungi(BK) B.O,413520,BO,Delivery,LATUR,MAHARASHTRA,18.250006,76.499994
71167,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Gategaon B.O,413511,BO,Delivery,LATUR,MAHARASHTRA,18.509648,76.84572
71168,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nevali B.O,413511,BO,Delivery,LATUR,MAHARASHTRA,18.509648,76.84572
71169,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Shirala B.O,413511,BO,Delivery,LATUR,MAHARASHTRA,18.509648,76.84572
71170,Maharashtra Circle,Aurangabad Region,Dhule Division,Ganeshpur B.O,424310,BO,Delivery,DHULE,MAHARASHTRA,20.990679,74.312712
71171,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kausadi B.O,431508,BO,Delivery,PARBHANI,MAHARASHTRA,76.751896,19.4529731
71172,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Nivali B.O,431508,BO,Delivery,PARBHANI,MAHARASHTRA,75.8865,19.6196
71173,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Borwand BK B.O,431521,BO,Delivery,PARBHANI,MAHARASHTRA,75.92125,18.67086
71174,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Dhasadi B.O,431521,BO,Delivery,PARBHANI,MAHARASHTRA,75.92125,18.67086
71175,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Borda B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.749301,18.965452
71176,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Dongarpimpla B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.749294,18.965459
71177,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Mardasgaon B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.7467,18.9951
71178,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Naikota B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.6156853,18.9699683
71179,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Wadgaon B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.6437359,18.9487778
71180,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Dhanora B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71181,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Gadadgavan B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.691488,19.615
71182,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kavi B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.691494,19.614994
71183,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pachalegaon B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71184,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Waghi B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71185,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Dhengali Pimpalgaon B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,76.51915,19.28785
71186,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Tadborgaon B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,76.49999,19.30001
71187,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Brahmangaon B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,76.8638,19.29725
71188,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kalgaon B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,77.020966,19.1805379
71189,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pimpri Deshmukh B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,76.8638,19.29725
71190,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pethpimpalgaon B.O,431720,BO,Delivery,PARBHANI,MAHARASHTRA,76.947259,19.016204
71191,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Sailu B.O,431720,BO,Delivery,PARBHANI,MAHARASHTRA,76.947268,19.016195
71219,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Salapuri B.O,431521,BO,Delivery,PARBHANI,MAHARASHTRA,75.92125,18.67086
71220,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Badwani B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.7467,18.9951
71221,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Mahatpuri B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.7052687,18.9946653
71222,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Makhani B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.749299,18.965454
71223,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Wazur B.O,431514,BO,Delivery,PARBHANI,MAHARASHTRA,76.749301,18.965452
71224,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Asegaon B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71225,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Bhogaon Devi B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71226,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Bhosi B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.691493,19.614995
71227,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Borkini B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,76.73804,19.64345
71228,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Kolha B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,76.51915,19.28785
71229,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Manoli B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,76.499994,19.300006
71230,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Palodi B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,76.499994,19.300006
71320,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Vinchuri dalvi B.O,422502,BO,Delivery,NASHIK,MAHARASHTRA,19.8526913,73.8551245
71321,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Vadner Dumala B.O,422401,BO,Delivery,NASHIK,MAHARASHTRA,19.4478762,74.5170189
71322,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Wadala B.O,422006,BO,Delivery,NASHIK,MAHARASHTRA,20.00505,73.78625
71323,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Khairgaon B.O,422402,BO,Delivery,NASHIK,MAHARASHTRA,19.6858,73.65825
71324,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Korapgaon B.O,422402,BO,Delivery,NASHIK,MAHARASHTRA,19.6858,73.65825
71325,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Wasali B.O,422402,BO,Delivery,NASHIK,MAHARASHTRA,19.6973216,73.5609301
71326,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Datli B.O,422112,BO,Delivery,NASHIK,MAHARASHTRA,19.814304,74.0828789
71327,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Khopadi BK B.O,422112,BO,Delivery,NASHIK,MAHARASHTRA,19.8641343,74.6239296
71328,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Mundhegaon B.O,422403,BO,Delivery,NASHIK,MAHARASHTRA,19.63565,73.57093
71329,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Gonde B.O,422606,BO,Delivery,NASHIK,MAHARASHTRA,19.7470279,74.1063736
71330,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Khambale B.O,422606,BO,Delivery,NASHIK,MAHARASHTRA,19.77801,74.1096
71331,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Chincholi B.O,422102,BO,Delivery,NASHIK,MAHARASHTRA,19.8975196,73.9102538
71332,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Jakhori B.O,422102,BO,Delivery,NASHIK,MAHARASHTRA,19.9974603,73.7897953
71333,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Palse B.O,422102,BO,Delivery,NASHIK,MAHARASHTRA,19.850005,73.999995
71334,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Vadzire B.O,422102,BO,Delivery,NASHIK,MAHARASHTRA,19.850007,73.999993
71335,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Chatori B.O,422210,BO,Delivery,NASHIK,MAHARASHTRA,20.0428,74.03215
71336,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Devpur B.O,422103,BO,Delivery,NASHIK,MAHARASHTRA,19.8654072,74.1518824
71372,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Manegaon B.O,422103,BO,Delivery,NASHIK,MAHARASHTRA,19.8035292,74.0042975
71373,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Patole B.O,422103,BO,Delivery,NASHIK,MAHARASHTRA,19.78894,74.0153
71374,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Vadangli B.O,422103,BO,Delivery,NASHIK,MAHARASHTRA,19.850008,73.999992
71375,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Kirtangali BO,422103,BO,Delivery,NASHIK,MAHARASHTRA,,
71376,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Dixi B.O,422302,BO,Delivery,NASHIK,MAHARASHTRA,19.96224,73.86842
71377,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Kotamgaon B.O,422105,BO,Delivery,NASHIK,MAHARASHTRA,19.9568914,73.9036397
71378,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Dahiwadi B.O,422104,BO,Delivery,NASHIK,MAHARASHTRA,19.85086,74.26386
71379,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Pangri BK B.O,422104,BO,Delivery,NASHIK,MAHARASHTRA,19.8178486,74.2017816
71380,Maharashtra Circle,Navi Mumbai Region,Nasik Division,Shaha B.O,422104,BO,Delivery,NASHIK,MAHARASHTRA,19.85086,74.26386
71409,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Lohgaon B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,76.783293,19.266707
71410,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Majlapur B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,76.8638,19.29725
71411,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Mirkhel B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,76.9155578,19.2038109
71412,Maharashtra Circle,Aurangabad Region,Dhule Division,Kodid B.O,425428,BO,Delivery,DHULE,MAHARASHTRA,21.3502,74.8787
